"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Quark","quark:smooth_stone_vertical_slab",4522,"Smooth Stone Vertical Slab","quark:building/crafting/vertslabs/smooth_stone_vertical_slab","quark:vertical_slab"
"Quark","quark:smooth_stone_vertical_slab",4522,"Smooth Stone Vertical Slab","quark:building/stonecutting/vertslabs/smooth_stone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:snow_bricks",4229,"Snow Bricks","quark:building/crafting/snow_bricks",""
"Quark","quark:snow_bricks_slab",4230,"Snow Brick Slab","quark:building/crafting/slabs/snow_bricks_slab","minecraft:slabs"
"Quark","quark:snow_bricks_slab",4230,"Snow Brick Slab","quark:building/crafting/vertslabs/snow_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:snow_bricks_stairs",4231,"Snow Brick Stairs","quark:building/crafting/stairs/snow_bricks_stairs","minecraft:stairs"
"Quark","quark:snow_bricks_vertical_slab",4556,"Snow Brick Vertical Slab","quark:building/crafting/vertslabs/snow_bricks_vertical_slab","quark:vertical_slab"
"Quark","quark:snow_bricks_wall",4232,"Snow Brick Wall","quark:building/crafting/walls/snow_bricks_wall","minecraft:walls"
"Quark","quark:soul_sandstone",4115,"Soul Sandstone","quark:building/crafting/soul_sandstone",""
"Quark","quark:soul_sandstone_bricks",4249,"Soul Sandstone Bricks","quark:building/crafting/soul_sandstone_bricks",""
"Quark","quark:soul_sandstone_bricks",4249,"Soul Sandstone Bricks","quark:building/stonecutting/soul_sandstone_bricks_cut_stonecutter",""
"Quark","quark:soul_sandstone_bricks",4249,"Soul Sandstone Bricks","quark:building/stonecutting/soul_sandstone_bricks_stonecutter",""
"Quark","quark:soul_sandstone_bricks_slab",4250,"Soul Sandstone Brick Slab","quark:building/crafting/slabs/soul_sandstone_bricks_slab","minecraft:slabs"
"Quark","quark:soul_sandstone_bricks_slab",4250,"Soul Sandstone Brick Slab","quark:building/crafting/vertslabs/soul_sandstone_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:soul_sandstone_bricks_slab",4250,"Soul Sandstone Brick Slab","quark:building/stonecutting/slabs/soul_sandstone_bricks_slab_stonecutter","minecraft:slabs"
"Quark","quark:soul_sandstone_bricks_stairs",4251,"Soul Sandstone Brick Stairs","quark:building/crafting/stairs/soul_sandstone_bricks_stairs","minecraft:stairs"
"Quark","quark:soul_sandstone_bricks_stairs",4251,"Soul Sandstone Brick Stairs","quark:building/stonecutting/stairs/soul_sandstone_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:soul_sandstone_bricks_vertical_slab",4561,"Soul Sandstone Brick Vertical Slab","quark:building/crafting/vertslabs/soul_sandstone_bricks_vertical_slab","quark:vertical_slab"
"Quark","quark:soul_sandstone_bricks_vertical_slab",4561,"Soul Sandstone Brick Vertical Slab","quark:building/stonecutting/vertslabs/soul_sandstone_bricks_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:soul_sandstone_bricks_wall",4252,"Soul Sandstone Brick Wall","quark:building/crafting/walls/soul_sandstone_bricks_wall","minecraft:walls"
"Quark","quark:soul_sandstone_bricks_wall",4252,"Soul Sandstone Brick Wall","quark:building/stonecutting/walls/soul_sandstone_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:soul_sandstone_slab",4116,"Soul Sandstone Slab","quark:building/crafting/slabs/soul_sandstone_slab","minecraft:slabs"
"Quark","quark:soul_sandstone_slab",4116,"Soul Sandstone Slab","quark:building/crafting/vertslabs/soul_sandstone_vertical_slab_revert","minecraft:slabs"
"Quark","quark:soul_sandstone_slab",4116,"Soul Sandstone Slab","quark:building/stonecutting/slabs/soul_sandstone_slab_stonecutter","minecraft:slabs"
"Quark","quark:soul_sandstone_stairs",4117,"Soul Sandstone Stairs","quark:building/crafting/stairs/soul_sandstone_stairs","minecraft:stairs"
"Quark","quark:soul_sandstone_stairs",4117,"Soul Sandstone Stairs","quark:building/stonecutting/stairs/soul_sandstone_stairs_stonecutter","minecraft:stairs"
"Quark","quark:soul_sandstone_vertical_slab",4539,"Soul Sandstone Vertical Slab","quark:building/crafting/vertslabs/soul_sandstone_vertical_slab","quark:vertical_slab"
"Quark","quark:soul_sandstone_vertical_slab",4539,"Soul Sandstone Vertical Slab","quark:building/stonecutting/vertslabs/soul_sandstone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:soul_sandstone_wall",4118,"Soul Sandstone Wall","quark:building/crafting/walls/soul_sandstone_wall","minecraft:walls"
"Quark","quark:soul_sandstone_wall",4118,"Soul Sandstone Wall","quark:building/stonecutting/walls/soul_sandstone_wall_stonecutter","minecraft:walls"
"Quark","quark:spruce_bookshelf",4053,"Spruce Bookshelf","quark:building/crafting/spruce_bookshelf","forge:bookshelves"
"Quark","quark:spruce_chest",3914,"Spruce Chest","quark:building/crafting/chests/spruce_chest","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Quark","quark:spruce_chest",3914,"Spruce Chest","quark:tweaks/crafting/utility/chests/spruce_chest_wood","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Quark","quark:spruce_ladder",4438,"Spruce Ladder","quark:building/crafting/spruce_ladder","quark:ladders"
"Quark","quark:spruce_leaf_carpet",4414,"Spruce Leaf Carpet","quark:building/crafting/spruce_leaf_carpet",""
"Quark","quark:spruce_post",3964,"Spruce Post","quark:building/crafting/spruce_post",""
"Quark","quark:spruce_trapped_chest",3926,"Spruce Trapped Chest","quark:building/crafting/chests/spruce_trapped_chest","forge:chests, forge:chests/trapped, forge:chests/wooden"
"Quark","quark:spruce_vertical_slab",4523,"Spruce Vertical Slab","quark:building/crafting/vertslabs/spruce_vertical_slab","quark:vertical_slab"
"Quark","quark:stick_block",4135,"Stick Stack","quark:building/crafting/compressed/stick_block",""
"Quark","quark:stone_brick_vertical_slab",4525,"Stone Brick Vertical Slab","quark:building/crafting/vertslabs/stone_brick_vertical_slab","quark:vertical_slab"
"Quark","quark:stone_brick_vertical_slab",4525,"Stone Brick Vertical Slab","quark:building/stonecutting/vertslabs/stone_brick_vertical_slab2_stonecutter","quark:vertical_slab"
"Quark","quark:stone_brick_vertical_slab",4525,"Stone Brick Vertical Slab","quark:building/stonecutting/vertslabs/stone_brick_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:stone_speleothem",4614,"Stone Speleothem","quark:world/crafting/stone_speleothem",""
"Quark","quark:stone_speleothem",4614,"Stone Speleothem","quark:world/stonecutting/stone_speleothem_stonecutter",""
"Quark","quark:stone_vertical_slab",4524,"Stone Vertical Slab","quark:building/crafting/vertslabs/stone_vertical_slab","quark:vertical_slab"
"Quark","quark:stone_vertical_slab",4524,"Stone Vertical Slab","quark:building/stonecutting/vertslabs/stone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:sturdy_stone",4114,"Sturdy Stone","quark:building/crafting/sturdy_stone",""
"Quark","quark:sturdy_stone",4114,"Sturdy Stone","quark:building/crafting/sturdy_stone2",""
"Quark","quark:sugar_cane_block",4131,"Sugar Cane Bundle","quark:building/crafting/compressed/sugar_cane_block",""
"Quark","quark:tallow",3992,"Tallow","quark:building/crafting/tallow_from_block","buzzier_bees:candle_base, forge:tallow"
"Quark","quark:tallow_block",4009,"Tallow Block","quark:building/crafting/tallow_block",""
"Quark","quark:thatch",3956,"Thatch","quark:building/crafting/thatch",""
"Quark","quark:thatch_slab",3957,"Thatch Slab","quark:building/crafting/slabs/thatch_slab","minecraft:slabs"
"Quark","quark:thatch_slab",3957,"Thatch Slab","quark:building/crafting/vertslabs/thatch_vertical_slab_revert","minecraft:slabs"
"Quark","quark:thatch_stairs",3958,"Thatch Stairs","quark:building/crafting/stairs/thatch_stairs","minecraft:stairs"
"Quark","quark:thatch_vertical_slab",4532,"Thatch Vertical Slab","quark:building/crafting/vertslabs/thatch_vertical_slab","quark:vertical_slab"
"Quark","quark:trowel",3986,"Trowel","quark:tools/crafting/trowel","quark:reacharound_able"
"Quark","quark:turf",4159,"Turf","quark:building/crafting/turf",""
"Quark","quark:turf_slab",4160,"Turf Slab","quark:building/crafting/slabs/turf_slab","minecraft:slabs"
"Quark","quark:turf_slab",4160,"Turf Slab","quark:building/crafting/vertslabs/turf_vertical_slab_revert","minecraft:slabs"
"Quark","quark:turf_stairs",4161,"Turf Stairs","quark:building/crafting/stairs/turf_stairs","minecraft:stairs"
"Quark","quark:turf_vertical_slab",4545,"Turf Vertical Slab","quark:building/crafting/vertslabs/turf_vertical_slab","quark:vertical_slab"
"Quark","quark:vertical_acacia_planks",4023,"Vertical Acacia Planks","quark:building/crafting/vertplanks/vertical_acacia_planks","minecraft:planks"
"Quark","quark:vertical_birch_planks",4021,"Vertical Birch Planks","quark:building/crafting/vertplanks/vertical_birch_planks","minecraft:planks"
"Quark","quark:vertical_black_stained_planks",4042,"Vertical Black Stained Planks","quark:building/crafting/vertplanks/vertical_black_stained_planks","minecraft:planks"
"Quark","quark:vertical_blue_stained_planks",4038,"Vertical Blue Stained Planks","quark:building/crafting/vertplanks/vertical_blue_stained_planks","minecraft:planks"
"Quark","quark:vertical_brown_stained_planks",4039,"Vertical Brown Stained Planks","quark:building/crafting/vertplanks/vertical_brown_stained_planks","minecraft:planks"
"Quark","quark:vertical_crimson_planks",4025,"Vertical Crimson Planks","quark:building/crafting/vertplanks/vertical_crimson_planks","minecraft:planks"
"Quark","quark:vertical_cyan_stained_planks",4036,"Vertical Cyan Stained Planks","quark:building/crafting/vertplanks/vertical_cyan_stained_planks","minecraft:planks"
"Quark","quark:vertical_dark_oak_planks",4024,"Vertical Dark Oak Planks","quark:building/crafting/vertplanks/vertical_dark_oak_planks","minecraft:planks"
"Quark","quark:vertical_gray_stained_planks",4034,"Vertical Gray Stained Planks","quark:building/crafting/vertplanks/vertical_gray_stained_planks","minecraft:planks"
"Quark","quark:vertical_green_stained_planks",4040,"Vertical Green Stained Planks","quark:building/crafting/vertplanks/vertical_green_stained_planks","minecraft:planks"
"Quark","quark:vertical_jungle_planks",4022,"Vertical Jungle Planks","quark:building/crafting/vertplanks/vertical_jungle_planks","minecraft:planks"
"Quark","quark:vertical_light_blue_stained_planks",4030,"Vertical Light Blue Stained Planks","quark:building/crafting/vertplanks/vertical_light_blue_stained_planks","minecraft:planks"
"Quark","quark:vertical_light_gray_stained_planks",4035,"Vertical Light Gray Stained Planks","quark:building/crafting/vertplanks/vertical_light_gray_stained_planks","minecraft:planks"
"Quark","quark:vertical_lime_stained_planks",4032,"Vertical Lime Stained Planks","quark:building/crafting/vertplanks/vertical_lime_stained_planks","minecraft:planks"
"Quark","quark:vertical_magenta_stained_planks",4029,"Vertical Magenta Stained Planks","quark:building/crafting/vertplanks/vertical_magenta_stained_planks","minecraft:planks"
"Quark","quark:vertical_oak_planks",4019,"Vertical Oak Planks","quark:building/crafting/vertplanks/vertical_oak_planks","minecraft:planks"
"Quark","quark:vertical_orange_stained_planks",4028,"Vertical Orange Stained Planks","quark:building/crafting/vertplanks/vertical_orange_stained_planks","minecraft:planks"
"Quark","quark:vertical_pink_stained_planks",4033,"Vertical Pink Stained Planks","quark:building/crafting/vertplanks/vertical_pink_stained_planks","minecraft:planks"
"Quark","quark:vertical_purple_stained_planks",4037,"Vertical Purple Stained Planks","quark:building/crafting/vertplanks/vertical_purple_stained_planks","minecraft:planks"
"Quark","quark:vertical_red_stained_planks",4041,"Vertical Red Stained Planks","quark:building/crafting/vertplanks/vertical_red_stained_planks","minecraft:planks"
"Quark","quark:vertical_spruce_planks",4020,"Vertical Spruce Planks","quark:building/crafting/vertplanks/vertical_spruce_planks","minecraft:planks"
"Quark","quark:vertical_warped_planks",4026,"Vertical Warped Planks","quark:building/crafting/vertplanks/vertical_warped_planks","minecraft:planks"
"Quark","quark:vertical_white_stained_planks",4027,"Vertical White Stained Planks","quark:building/crafting/vertplanks/vertical_white_stained_planks","minecraft:planks"
"Quark","quark:vertical_yellow_stained_planks",4031,"Vertical Yellow Stained Planks","quark:building/crafting/vertplanks/vertical_yellow_stained_planks","minecraft:planks"
"Quark","quark:violet_crystal",3901,"Violet Cave Crystal","quark:world/crafting/panes/violet_crystal","quark:crystal"
"Quark","quark:violet_crystal_pane",3910,"Violet Crystal Sheet","quark:world/crafting/panes/violet_crystal_pane",""
"Quark","quark:warped_bookshelf",4059,"Warped Bookshelf","quark:building/crafting/warped_bookshelf","forge:bookshelves"
"Quark","quark:warped_chest",3920,"Warped Chest","quark:building/crafting/chests/warped_chest","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Quark","quark:warped_chest",3920,"Warped Chest","quark:tweaks/crafting/utility/chests/warped_chest_wood","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Quark","quark:warped_ladder",4444,"Warped Ladder","quark:building/crafting/warped_ladder","quark:ladders"
"Quark","quark:warped_post",3970,"Warped Post","quark:building/crafting/warped_post",""
"Quark","quark:warped_trapped_chest",3932,"Warped Trapped Chest","quark:building/crafting/chests/warped_chest_trapped","forge:chests, forge:chests/trapped, forge:chests/wooden"
"Quark","quark:warped_vertical_slab",4530,"Warped Vertical Slab","quark:building/crafting/vertslabs/warped_vertical_slab","quark:vertical_slab"
"Quark","quark:weather_sensor",4300,"Weather Detector","quark:automation/crafting/weather_sensor",""
"Quark","quark:white_crystal",3902,"White Cave Crystal","quark:world/crafting/panes/white_crystal","quark:crystal"
"Quark","quark:white_crystal_pane",3911,"White Crystal Sheet","quark:world/crafting/panes/white_crystal_pane",""
"Quark","quark:white_item_frame",4092,"White Item Frame","quark:building/crafting/frames/white_frame",""
"Quark","quark:white_quilted_wool",4454,"White Quilted Wool","quark:building/crafting/white_quilted_wool","quark:quilted_wools"
"Quark","quark:white_rune",3939,"White Rune","quark:tools/crafting/runes/white_rune","quark:runes, quark:runes_lootable"
"Quark","quark:white_shingles",4305,"White Shingles","quark:building/crafting/shingles/white_shingles",""
"Quark","quark:white_shingles",4305,"White Shingles","quark:building/crafting/shingles/white_shingles_dye",""
"Quark","quark:white_shingles",4305,"White Shingles","quark:building/stonecutting/white_shingles_stonecutter2",""
"Quark","quark:white_shingles_slab",4306,"White Shingles Slab","quark:building/crafting/slabs/white_shingles_slab","minecraft:slabs"
"Quark","quark:white_shingles_slab",4306,"White Shingles Slab","quark:building/crafting/vertslabs/white_shingles_vertical_slab_revert","minecraft:slabs"
"Quark","quark:white_shingles_slab",4306,"White Shingles Slab","quark:building/stonecutting/slabs/white_shingles_slab_stonecutter","minecraft:slabs"
"Quark","quark:white_shingles_slab",4306,"White Shingles Slab","quark:building/stonecutting/slabs/white_shingles_slab_stonecutter2","minecraft:slabs"
"Quark","quark:white_shingles_stairs",4307,"White Shingles Stairs","quark:building/crafting/stairs/white_shingles_stairs","minecraft:stairs"
"Quark","quark:white_shingles_stairs",4307,"White Shingles Stairs","quark:building/stonecutting/stairs/white_shingles_stairs_stonecutter","minecraft:stairs"
"Quark","quark:white_shingles_stairs",4307,"White Shingles Stairs","quark:building/stonecutting/stairs/white_shingles_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:white_shingles_vertical_slab",4576,"White Shingles Vertical Slab","quark:building/crafting/vertslabs/white_shingles_vertical_slab","quark:vertical_slab"
"Quark","quark:white_shingles_vertical_slab",4576,"White Shingles Vertical Slab","quark:building/stonecutting/vertslabs/white_shingles_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:white_shingles_vertical_slab",4576,"White Shingles Vertical Slab","quark:building/stonecutting/vertslabs/white_shingles_vertical_slab_stonecutter2","quark:vertical_slab"
"Quark","quark:white_stained_planks",4363,"White Stained Planks","quark:building/crafting/vertplanks/vertical_white_stained_planks_revert","minecraft:planks"
"Quark","quark:white_stained_planks",4363,"White Stained Planks","quark:building/crafting/white_stained_planks","minecraft:planks"
"Quark","quark:white_stained_planks_slab",4364,"White Stained Plank Slab","quark:building/crafting/slabs/white_stained_planks_slab","minecraft:slabs"
"Quark","quark:white_stained_planks_slab",4364,"White Stained Plank Slab","quark:building/crafting/vertslabs/white_stained_planks_vertical_slab_revert","minecraft:slabs"
