"Mod name","Registry name","Item ID","Display name","Exists"
"Quark","quark:vertical_white_stained_planks","quark:vertical_white_stained_planks","Vertical White Stained Planks","true"
"Quark","quark:vertical_yellow_stained_planks","quark:vertical_yellow_stained_planks","Vertical Yellow Stained Planks","true"
"Quark","quark:violet_crystal","quark:violet_crystal","Violet Cave Crystal","true"
"Quark","quark:violet_crystal_pane","quark:violet_crystal_pane","Violet Crystal Sheet","true"
"Quark","quark:warped_bookshelf","quark:warped_bookshelf","Warped Bookshelf","true"
"Quark","quark:warped_chest","quark:warped_chest","Warped Chest","true"
"Quark","quark:warped_ladder","quark:warped_ladder","Warped Ladder","true"
"Quark","quark:warped_post","quark:warped_post","Warped Post","true"
"Quark","quark:warped_trapped_chest","quark:warped_trapped_chest","Warped Trapped Chest","true"
"Quark","quark:warped_vertical_slab","quark:warped_vertical_slab","Warped Vertical Slab","true"
"Quark","quark:weather_sensor","quark:weather_sensor","Weather Detector","true"
"Quark","quark:white_candle","quark:white_candle","White Candle","true"
"Quark","quark:white_crystal","quark:white_crystal","White Cave Crystal","true"
"Quark","quark:white_crystal_pane","quark:white_crystal_pane","White Crystal Sheet","true"
"Quark","quark:white_quilted_wool","quark:white_quilted_wool","White Quilted Wool","true"
"Quark","quark:white_shingles","quark:white_shingles","White Shingles","true"
"Quark","quark:white_shingles_slab","quark:white_shingles_slab","White Shingles Slab","true"
"Quark","quark:white_shingles_stairs","quark:white_shingles_stairs","White Shingles Stairs","true"
"Quark","quark:white_shingles_vertical_slab","quark:white_shingles_vertical_slab","White Shingles Vertical Slab","true"
"Quark","quark:white_stained_planks","quark:white_stained_planks","White Stained Planks","true"
"Quark","quark:white_stained_planks_slab","quark:white_stained_planks_slab","White Stained Plank Slab","true"
"Quark","quark:white_stained_planks_stairs","quark:white_stained_planks_stairs","White Stained Plank Stairs","true"
"Quark","quark:white_stained_planks_vertical_slab","quark:white_stained_planks_vertical_slab","White Stained Plank Vertical Slab","true"
"Quark","quark:yellow_blossom_leaf_carpet","quark:yellow_blossom_leaf_carpet","Sunny Blossom Leaf Carpet","true"
"Quark","quark:yellow_blossom_leaves","quark:yellow_blossom_leaves","Sunny Blossom Leaves","true"
"Quark","quark:yellow_blossom_sapling","quark:yellow_blossom_sapling","Sunny Blossom Sapling","true"
"Quark","quark:yellow_candle","quark:yellow_candle","Yellow Candle","true"
"Quark","quark:yellow_crystal","quark:yellow_crystal","Yellow Cave Crystal","true"
"Quark","quark:yellow_crystal_pane","quark:yellow_crystal_pane","Yellow Crystal Sheet","true"
"Quark","quark:yellow_quilted_wool","quark:yellow_quilted_wool","Yellow Quilted Wool","true"
"Quark","quark:yellow_shingles","quark:yellow_shingles","Yellow Shingles","true"
"Quark","quark:yellow_shingles_slab","quark:yellow_shingles_slab","Yellow Shingles Slab","true"
"Quark","quark:yellow_shingles_stairs","quark:yellow_shingles_stairs","Yellow Shingles Stairs","true"
"Quark","quark:yellow_shingles_vertical_slab","quark:yellow_shingles_vertical_slab","Yellow Shingles Vertical Slab","true"
"Quark","quark:yellow_slime_block","quark:yellow_slime_block","Yellow Slime Block","true"
"Quark","quark:yellow_stained_planks","quark:yellow_stained_planks","Yellow Stained Planks","true"
"Quark","quark:yellow_stained_planks_slab","quark:yellow_stained_planks_slab","Yellow Stained Plank Slab","true"
"Quark","quark:yellow_stained_planks_stairs","quark:yellow_stained_planks_stairs","Yellow Stained Plank Stairs","true"
"Quark","quark:yellow_stained_planks_vertical_slab","quark:yellow_stained_planks_vertical_slab","Yellow Stained Plank Vertical Slab","true"
"Simply Light","simplylight:edge_light","simplylight:edge_light","Dynamic Edge Light (bottom)","true"
"Simply Light","simplylight:edge_light_top","simplylight:edge_light_top","Dynamic Edge Light (top)","true"
"Simply Light","simplylight:illuminant_block","simplylight:illuminant_block","Illuminant Block","true"
"Simply Light","simplylight:illuminant_block_on","simplylight:illuminant_block_on","Illuminant Block (Inverted)","true"
"Simply Light","simplylight:illuminant_panel","simplylight:illuminant_panel","Illuminant Panel","true"
"Simply Light","simplylight:illuminant_slab","simplylight:illuminant_slab","Illuminant Slab","true"
"Simply Light","simplylight:lightbulb","simplylight:lightbulb","Simple Light Bulb","true"
"Simply Light","simplylight:rodlamp","simplylight:rodlamp","Illuminant Rod","true"
"Simply Light","simplylight:wall_lamp","simplylight:wall_lamp","Illuminant Fixture","true"
"Sophisticated Backpacks","sophisticatedbackpacks:backpack","","block.sophisticatedbackpacks.backpack","true"
"Sophisticated Backpacks","sophisticatedbackpacks:diamond_backpack","","block.sophisticatedbackpacks.diamond_backpack","true"
"Sophisticated Backpacks","sophisticatedbackpacks:gold_backpack","","block.sophisticatedbackpacks.gold_backpack","true"
"Sophisticated Backpacks","sophisticatedbackpacks:iron_backpack","","block.sophisticatedbackpacks.iron_backpack","true"
"Spatial Harvesters","spatialharvesters:absorption_activator","spatialharvesters:absorption_activator","Absorption Activator","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_1","spatialharvesters:bio_harvester_1","Bio Harvester 1","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_2","spatialharvesters:bio_harvester_2","Bio Harvester 2","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_3","spatialharvesters:bio_harvester_3","Bio Harvester 3","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_4","spatialharvesters:bio_harvester_4","Bio Harvester 4","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_5","spatialharvesters:bio_harvester_5","Bio Harvester 5","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_6","spatialharvesters:bio_harvester_6","Bio Harvester 6","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_7","spatialharvesters:bio_harvester_7","Bio Harvester 7","true"
"Spatial Harvesters","spatialharvesters:bio_harvester_8","spatialharvesters:bio_harvester_8","Bio Harvester 8","true"
"Spatial Harvesters","spatialharvesters:casing","spatialharvesters:casing","casing","true"
"Spatial Harvesters","spatialharvesters:chunk_loader","spatialharvesters:chunk_loader","Chunk Loader","true"
"Spatial Harvesters","spatialharvesters:dark_mob_harvester","spatialharvesters:dark_mob_harvester","Dark Mob Harvester","true"
"Spatial Harvesters","spatialharvesters:dimensional_applicator","spatialharvesters:dimensional_applicator","Dimensional Applicator","true"
"Spatial Harvesters","spatialharvesters:haste_activator","spatialharvesters:haste_activator","Haste Activator","true"
"Spatial Harvesters","spatialharvesters:heat_generator","spatialharvesters:heat_generator","Heat Generator","true"
"Spatial Harvesters","spatialharvesters:invisibility_activator","spatialharvesters:invisibility_activator","Invisibility Activator","true"
"Spatial Harvesters","spatialharvesters:jump_boost_activator","spatialharvesters:jump_boost_activator","Jump Boost Activator","true"
"Spatial Harvesters","spatialharvesters:night_vision_activator","spatialharvesters:night_vision_activator","Night Vision Activator","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_1","spatialharvesters:ore_harvester_1","Ore Harvester 1","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_2","spatialharvesters:ore_harvester_2","Ore Harvester 2","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_3","spatialharvesters:ore_harvester_3","Ore Harvester 3","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_4","spatialharvesters:ore_harvester_4","Ore Harvester 4","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_5","spatialharvesters:ore_harvester_5","Ore Harvester 5","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_6","spatialharvesters:ore_harvester_6","Ore Harvester 6","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_7","spatialharvesters:ore_harvester_7","Ore Harvester 7","true"
"Spatial Harvesters","spatialharvesters:ore_harvester_8","spatialharvesters:ore_harvester_8","Ore Harvester 8","true"
"Spatial Harvesters","spatialharvesters:regeneration_activator","spatialharvesters:regeneration_activator","Regeneration Activator","true"
"Spatial Harvesters","spatialharvesters:resistance_activator","spatialharvesters:resistance_activator","Resistance Activator","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_1","spatialharvesters:soil_harvester_1","Soil Harvester 1","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_2","spatialharvesters:soil_harvester_2","Soil Harvester 2","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_3","spatialharvesters:soil_harvester_3","Soil Harvester 3","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_4","spatialharvesters:soil_harvester_4","Soil Harvester 4","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_5","spatialharvesters:soil_harvester_5","Soil Harvester 5","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_6","spatialharvesters:soil_harvester_6","Soil Harvester 6","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_7","spatialharvesters:soil_harvester_7","Soil Harvester 7","true"
"Spatial Harvesters","spatialharvesters:soil_harvester_8","spatialharvesters:soil_harvester_8","Soil Harvester 8","true"
"Spatial Harvesters","spatialharvesters:space_ripper","spatialharvesters:space_ripper","Space Ripper","true"
"Spatial Harvesters","spatialharvesters:specific_mob_harvester","spatialharvesters:specific_mob_harvester","Specific Mob Harvester","true"
"Spatial Harvesters","spatialharvesters:speed_activator","spatialharvesters:speed_activator","Speed Activator","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_1","spatialharvesters:stone_harvester_1","Stone Harvester 1","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_2","spatialharvesters:stone_harvester_2","Stone Harvester 2","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_3","spatialharvesters:stone_harvester_3","Stone Harvester 3","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_4","spatialharvesters:stone_harvester_4","Stone Harvester 4","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_5","spatialharvesters:stone_harvester_5","Stone Harvester 5","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_6","spatialharvesters:stone_harvester_6","Stone Harvester 6","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_7","spatialharvesters:stone_harvester_7","Stone Harvester 7","true"
"Spatial Harvesters","spatialharvesters:stone_harvester_8","spatialharvesters:stone_harvester_8","Stone Harvester 8","true"
"Spatial Harvesters","spatialharvesters:strength_activator","spatialharvesters:strength_activator","Strength Activator","true"
"Storage Drawers","storagedrawers:acacia_full_drawers_1","storagedrawers:acacia_full_drawers_1","Acacia Drawers 1x1","true"
"Storage Drawers","storagedrawers:acacia_full_drawers_2","storagedrawers:acacia_full_drawers_2","Acacia Drawers 1x2","true"
"Storage Drawers","storagedrawers:acacia_full_drawers_4","storagedrawers:acacia_full_drawers_4","Acacia Drawers 2x2","true"
"Storage Drawers","storagedrawers:acacia_half_drawers_1","storagedrawers:acacia_half_drawers_1","Acacia Half Drawers 1x1","true"
"Storage Drawers","storagedrawers:acacia_half_drawers_2","storagedrawers:acacia_half_drawers_2","Acacia Half Drawers 1x2","true"
"Storage Drawers","storagedrawers:acacia_half_drawers_4","storagedrawers:acacia_half_drawers_4","Acacia Half Drawers 2x2","true"
"Storage Drawers","storagedrawers:acacia_trim","storagedrawers:acacia_trim","Acacia Trim","true"
"Storage Drawers","storagedrawers:birch_full_drawers_1","storagedrawers:birch_full_drawers_1","Birch Drawers 1x1","true"
"Storage Drawers","storagedrawers:birch_full_drawers_2","storagedrawers:birch_full_drawers_2","Birch Drawers 1x2","true"
"Storage Drawers","storagedrawers:birch_full_drawers_4","storagedrawers:birch_full_drawers_4","Birch Drawers 2x2","true"
"Storage Drawers","storagedrawers:birch_half_drawers_1","storagedrawers:birch_half_drawers_1","Birch Half Drawers 1x1","true"
"Storage Drawers","storagedrawers:birch_half_drawers_2","storagedrawers:birch_half_drawers_2","Birch Half Drawers 1x2","true"
"Storage Drawers","storagedrawers:birch_half_drawers_4","storagedrawers:birch_half_drawers_4","Birch Half Drawers 2x2","true"
"Storage Drawers","storagedrawers:birch_trim","storagedrawers:birch_trim","Birch Trim","true"
"Storage Drawers","storagedrawers:compacting_drawers_3","storagedrawers:compacting_drawers_3","Compacting Drawers","true"
"Storage Drawers","storagedrawers:controller","storagedrawers:controller","Drawer Controller","true"
"Storage Drawers","storagedrawers:controller_slave","storagedrawers:controller_slave","Drawer Controller Slave","true"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_1","storagedrawers:dark_oak_full_drawers_1","Dark Oak Drawers 1x1","true"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_2","storagedrawers:dark_oak_full_drawers_2","Dark Oak Drawers 1x2","true"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_4","storagedrawers:dark_oak_full_drawers_4","Dark Oak Drawers 2x2","true"
"Storage Drawers","storagedrawers:dark_oak_half_drawers_1","storagedrawers:dark_oak_half_drawers_1","Dark Oak Half Drawers 1x1","true"
"Storage Drawers","storagedrawers:dark_oak_half_drawers_2","storagedrawers:dark_oak_half_drawers_2","Dark Oak Half Drawers 1x2","true"
"Storage Drawers","storagedrawers:dark_oak_half_drawers_4","storagedrawers:dark_oak_half_drawers_4","Dark Oak Half Drawers 2x2","true"
"Storage Drawers","storagedrawers:dark_oak_trim","storagedrawers:dark_oak_trim","Dark Oak Trim","true"
"Storage Drawers","storagedrawers:jungle_full_drawers_1","storagedrawers:jungle_full_drawers_1","Jungle Drawers 1x1","true"
"Storage Drawers","storagedrawers:jungle_full_drawers_2","storagedrawers:jungle_full_drawers_2","Jungle Drawers 1x2","true"
"Storage Drawers","storagedrawers:jungle_full_drawers_4","storagedrawers:jungle_full_drawers_4","Jungle Drawers 2x2","true"
"Storage Drawers","storagedrawers:jungle_half_drawers_1","storagedrawers:jungle_half_drawers_1","Jungle Half Drawers 1x1","true"
"Storage Drawers","storagedrawers:jungle_half_drawers_2","storagedrawers:jungle_half_drawers_2","Jungle Half Drawers 1x2","true"
"Storage Drawers","storagedrawers:jungle_half_drawers_4","storagedrawers:jungle_half_drawers_4","Jungle Half Drawers 2x2","true"
"Storage Drawers","storagedrawers:jungle_trim","storagedrawers:jungle_trim","Jungle Trim","true"
"Storage Drawers","storagedrawers:oak_full_drawers_1","storagedrawers:oak_full_drawers_1","Oak Drawers 1x1","true"
"Storage Drawers","storagedrawers:oak_full_drawers_2","storagedrawers:oak_full_drawers_2","Oak Drawers 1x2","true"
"Storage Drawers","storagedrawers:oak_full_drawers_4","storagedrawers:oak_full_drawers_4","Oak Drawers 2x2","true"
"Storage Drawers","storagedrawers:oak_half_drawers_1","storagedrawers:oak_half_drawers_1","Oak Half Drawers 1x1","true"
"Storage Drawers","storagedrawers:oak_half_drawers_2","storagedrawers:oak_half_drawers_2","Oak Half Drawers 1x2","true"
"Storage Drawers","storagedrawers:oak_half_drawers_4","storagedrawers:oak_half_drawers_4","Oak Half Drawers 2x2","true"
"Storage Drawers","storagedrawers:oak_trim","storagedrawers:oak_trim","Oak Trim","true"
"Storage Drawers","storagedrawers:spruce_full_drawers_1","storagedrawers:spruce_full_drawers_1","Spruce Drawers 1x1","true"
"Storage Drawers","storagedrawers:spruce_full_drawers_2","storagedrawers:spruce_full_drawers_2","Spruce Drawers 1x2","true"
"Storage Drawers","storagedrawers:spruce_full_drawers_4","storagedrawers:spruce_full_drawers_4","Spruce Drawers 2x2","true"
"Storage Drawers","storagedrawers:spruce_half_drawers_1","storagedrawers:spruce_half_drawers_1","Spruce Half Drawers 1x1","true"
