"Mod name","Registry name","Item ID","Display name"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch",2571,"Beachgrass Thatch"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch_slab",2572,"Beachgrass Thatch Slab"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch_stairs",2573,"Beachgrass Thatch Stairs"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch_vertical_slab",2574,"Beachgrass Thatch Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:bedroll",2293,"Bedroll"
"Upgrade Aquatic","upgrade_aquatic:black_bedroll",2309,"Black Bedroll"
"Upgrade Aquatic","upgrade_aquatic:blue_bedroll",2305,"Blue Bedroll"
"Upgrade Aquatic","upgrade_aquatic:blue_jelly_torch",2286,"Blue Jelly Torch"
"Upgrade Aquatic","upgrade_aquatic:blue_pickerelweed",2310,"Blue Pickerelweed"
"Upgrade Aquatic","upgrade_aquatic:blue_pickerelweed_block",2519,"Blue Pickerelweed Block"
"Upgrade Aquatic","upgrade_aquatic:boiled_blue_pickerelweed",2594,"Boiled Blue Pickerelweed"
"Upgrade Aquatic","upgrade_aquatic:boiled_blue_pickerelweed_block",2521,"Boiled Blue Pickerelweed Block"
"Upgrade Aquatic","upgrade_aquatic:boiled_purple_pickerelweed",2595,"Boiled Purple Pickerelweed"
"Upgrade Aquatic","upgrade_aquatic:boiled_purple_pickerelweed_block",2522,"Boiled Purple Pickerelweed Block"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone",2350,"Brain Coralstone"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_slab",2388,"Brain Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_stairs",2407,"Brain Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_vertical_slab",2445,"Brain Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_wall",2426,"Brain Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:branch_coral",2251,"Branch Coral"
"Upgrade Aquatic","upgrade_aquatic:branch_coral_block",2229,"Branch Coral Block"
"Upgrade Aquatic","upgrade_aquatic:branch_coral_fan",2273,"Branch Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone",2357,"Branch Coralstone"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_slab",2395,"Branch Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_stairs",2414,"Branch Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_vertical_slab",2452,"Branch Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_wall",2433,"Branch Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:brown_bedroll",2306,"Brown Bedroll"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone",2347,"Bubble Coralstone"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_slab",2385,"Bubble Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_stairs",2404,"Bubble Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_vertical_slab",2442,"Bubble Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_wall",2423,"Bubble Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:chiseled_acan_coralstone",2371,"Chiseled Acan Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_brain_coralstone",2369,"Chiseled Brain Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_branch_coralstone",2376,"Chiseled Branch Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_bubble_coralstone",2366,"Chiseled Bubble Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_chrome_coralstone",2380,"Chiseled Chrome Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_coralstone",2365,"Chiseled Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_dead_coralstone",2383,"Chiseled Dead Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_elder_prismarine_coralstone",2382,"Chiseled Elder Prismarine Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_finger_coralstone",2372,"Chiseled Finger Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_fire_coralstone",2370,"Chiseled Fire Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_horn_coralstone",2367,"Chiseled Horn Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_moss_coralstone",2374,"Chiseled Moss Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_petal_coralstone",2375,"Chiseled Petal Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_pillow_coralstone",2378,"Chiseled Pillow Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_prismarine_coralstone",2381,"Chiseled Prismarine Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_rock_coralstone",2377,"Chiseled Rock Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_scute_shingles",2338,"Chiseled Scute Shingles"
"Upgrade Aquatic","upgrade_aquatic:chiseled_silk_coralstone",2379,"Chiseled Silk Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_star_coralstone",2373,"Chiseled Star Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_tooth_bricks",2324,"Chiseled Tooth Bricks"
"Upgrade Aquatic","upgrade_aquatic:chiseled_tube_coralstone",2368,"Chiseled Tube Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chrome_coral",2255,"Chrome Coral"
"Upgrade Aquatic","upgrade_aquatic:chrome_coral_block",2233,"Chrome Coral Block"
"Upgrade Aquatic","upgrade_aquatic:chrome_coral_fan",2277,"Chrome Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone",2361,"Chrome Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_slab",2399,"Chrome Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_stairs",2418,"Chrome Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_vertical_slab",2456,"Chrome Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_wall",2437,"Chrome Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:cooked_lionfish",2599,"Cooked Lionfish"
"Upgrade Aquatic","upgrade_aquatic:cooked_pike",2597,"Cooked Pike"
"Upgrade Aquatic","upgrade_aquatic:coralstone",2346,"Coralstone"
"Upgrade Aquatic","upgrade_aquatic:coralstone_slab",2384,"Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:coralstone_stairs",2403,"Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:coralstone_vertical_slab",2441,"Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:coralstone_wall",2422,"Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:cyan_bedroll",2303,"Cyan Bedroll"
"Upgrade Aquatic","upgrade_aquatic:dead_acan_coral",2235,"Dead Acan Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_acan_coral_block",2213,"Dead Acan Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_acan_coral_fan",2257,"Dead Acan Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_branch_coral",2240,"Dead Branch Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_branch_coral_block",2218,"Dead Branch Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_branch_coral_fan",2262,"Dead Branch Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_chrome_coral",2244,"Dead Chrome Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_chrome_coral_block",2222,"Dead Chrome Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_chrome_coral_fan",2266,"Dead Chrome Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone",2364,"Dead Coralstone"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_slab",2402,"Dead Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_stairs",2421,"Dead Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_vertical_slab",2459,"Dead Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_wall",2440,"Dead Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:dead_finger_coral",2236,"Dead Finger Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_finger_coral_block",2214,"Dead Finger Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_finger_coral_fan",2258,"Dead Finger Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_moss_coral",2238,"Dead Moss Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_moss_coral_block",2216,"Dead Moss Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_moss_coral_fan",2260,"Dead Moss Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_petal_coral",2239,"Dead Petal Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_petal_coral_block",2217,"Dead Petal Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_petal_coral_fan",2261,"Dead Petal Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_pillow_coral",2242,"Dead Pillow Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_pillow_coral_block",2220,"Dead Pillow Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_pillow_coral_fan",2264,"Dead Pillow Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_rock_coral",2241,"Dead Rock Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_rock_coral_block",2219,"Dead Rock Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_rock_coral_fan",2263,"Dead Rock Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_silk_coral",2243,"Dead Silk Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_silk_coral_block",2221,"Dead Silk Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_silk_coral_fan",2265,"Dead Silk Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_star_coral",2237,"Dead Star Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_star_coral_block",2215,"Dead Star Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_star_coral_fan",2259,"Dead Star Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:driftwood",2527,"Driftwood"
"Upgrade Aquatic","upgrade_aquatic:driftwood_beehive",2541,"Driftwood Beehive"
"Upgrade Aquatic","upgrade_aquatic:driftwood_boat",2583,"Driftwood Boat"
"Upgrade Aquatic","upgrade_aquatic:driftwood_bookshelf",2539,"Driftwood Bookshelf"
"Upgrade Aquatic","upgrade_aquatic:driftwood_button",2535,"Driftwood Button"
"Upgrade Aquatic","upgrade_aquatic:driftwood_chest",2543,"Driftwood Chest"
"Upgrade Aquatic","upgrade_aquatic:driftwood_door",2529,"Driftwood Door"
"Upgrade Aquatic","upgrade_aquatic:driftwood_fence",2532,"Driftwood Fence"
"Upgrade Aquatic","upgrade_aquatic:driftwood_fence_gate",2533,"Driftwood Fence Gate"
"Upgrade Aquatic","upgrade_aquatic:driftwood_ladder",2540,"Driftwood Ladder"
"Upgrade Aquatic","upgrade_aquatic:driftwood_log",2526,"Driftwood Log"
"Upgrade Aquatic","upgrade_aquatic:driftwood_planks",2528,"Driftwood Planks"
"Upgrade Aquatic","upgrade_aquatic:driftwood_pressure_plate",2534,"Driftwood Pressure Plate"
"Upgrade Aquatic","upgrade_aquatic:driftwood_sign",2542,"Driftwood Sign"
"Upgrade Aquatic","upgrade_aquatic:driftwood_slab",2530,"Driftwood Slab"
"Upgrade Aquatic","upgrade_aquatic:driftwood_stairs",2531,"Driftwood Stairs"
"Upgrade Aquatic","upgrade_aquatic:driftwood_trapdoor",2536,"Driftwood Trapdoor"
"Upgrade Aquatic","upgrade_aquatic:driftwood_trapped_chest",2544,"Driftwood Trapped Chest"
"Upgrade Aquatic","upgrade_aquatic:driftwood_vertical_slab",2538,"Driftwood Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:elder_eye",2283,"Elder Eye"
"Upgrade Aquatic","upgrade_aquatic:elder_guardian_spine",2281,"Elder Guardian Spine"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral",2245,"Elder Prismarine Coral"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_block",2223,"Elder Prismarine Coral Block"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_fan",2267,"Elder Prismarine Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_shower",2279,"Elder Prismarine Coral Shower"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone",2363,"Elder Prismarine Coralstone"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_slab",2401,"Elder Prismarine Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_stairs",2420,"Elder Prismarine Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_vertical_slab",2458,"Elder Prismarine Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_wall",2439,"Elder Prismarine Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:embedded_ammonite",2292,"Embedded Ammonite"
"Upgrade Aquatic","upgrade_aquatic:finger_coral",2247,"Finger Coral"
"Upgrade Aquatic","upgrade_aquatic:finger_coral_block",2225,"Finger Coral Block"
"Upgrade Aquatic","upgrade_aquatic:finger_coral_fan",2269,"Finger Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone",2353,"Finger Coralstone"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_slab",2391,"Finger Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_stairs",2410,"Finger Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_vertical_slab",2448,"Finger Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_wall",2429,"Finger Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone",2351,"Fire Coralstone"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_slab",2389,"Fire Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_stairs",2408,"Fire Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_vertical_slab",2446,"Fire Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_wall",2427,"Fire Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:flare_spawn_egg",2609,"Flare Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:flowering_rush",2314,"Flowering Rush"
"Upgrade Aquatic","upgrade_aquatic:glass_door",2345,"Glass Door"
"Upgrade Aquatic","upgrade_aquatic:glass_trapdoor",2344,"Glass Trapdoor"
"Upgrade Aquatic","upgrade_aquatic:glow_squid_bucket",2589,"Bucket of Glow Squid"
"Upgrade Aquatic","upgrade_aquatic:glow_squid_spawn_egg",2611,"Glow Squid Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:glowing_ink_sac",2593,"Glowing Ink Sac"
"Upgrade Aquatic","upgrade_aquatic:goose_spawn_egg",2612,"Goose Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:gray_bedroll",2301,"Gray Bedroll"
"Upgrade Aquatic","upgrade_aquatic:great_thrasher_spawn_egg",2608,"Great Thrasher Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:green_bedroll",2307,"Green Bedroll"
"Upgrade Aquatic","upgrade_aquatic:green_jelly_torch",2287,"Green Jelly Torch"
"Upgrade Aquatic","upgrade_aquatic:guardian_spine",2282,"Guardian Spine"
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone",2348,"Horn Coralstone"
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_slab",2386,"Horn Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_stairs",2405,"Horn Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_vertical_slab",2443,"Horn Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_wall",2424,"Horn Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:jellyfish_bucket",2590,"Bucket of Jellyfish"
"Upgrade Aquatic","upgrade_aquatic:jellyfish_spawn_egg",2610,"Jellyfish Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:kelp_block",2464,"Kelp Block"
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone",2469,"Kelpy Cobblestone"
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_slab",2479,"Kelpy Cobblestone Slab"
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_stairs",2474,"Kelpy Cobblestone Stairs"
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_vertical_slab",2509,"Kelpy Cobblestone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_wall",2484,"Kelpy Cobblestone Wall"
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_slab",2499,"Kelpy Stone Brick Slab"
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_stairs",2494,"Kelpy Stone Brick Stairs"
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_vertical_slab",2514,"Kelpy Stone Brick Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_wall",2504,"Kelpy Stone Brick Wall"
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_bricks",2489,"Kelpy Stone Bricks"
"Upgrade Aquatic","upgrade_aquatic:light_blue_bedroll",2297,"Light Blue Bedroll"
"Upgrade Aquatic","upgrade_aquatic:light_gray_bedroll",2302,"Light Gray Bedroll"
"Upgrade Aquatic","upgrade_aquatic:lime_bedroll",2299,"Lime Bedroll"
"Upgrade Aquatic","upgrade_aquatic:lionfish",2598,"Raw Lionfish"
"Upgrade Aquatic","upgrade_aquatic:lionfish_bucket",2587,"Bucket of Lionfish"
"Upgrade Aquatic","upgrade_aquatic:lionfish_spawn_egg",2606,"Lionfish Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine",2579,"Luminous Elder Prismarine"
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine_slab",2581,"Luminous Elder Prismarine Slab"
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine_stairs",2580,"Luminous Elder Prismarine Stairs"
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine_vertical_slab",2582,"Luminous Elder Prismarine Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine",2575,"Luminous Prismarine"
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine_slab",2577,"Luminous Prismarine Slab"
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine_stairs",2576,"Luminous Prismarine Stairs"
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine_vertical_slab",2578,"Luminous Prismarine Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:magenta_bedroll",2296,"Magenta Bedroll"
"Upgrade Aquatic","upgrade_aquatic:moss_coral",2249,"Moss Coral"
"Upgrade Aquatic","upgrade_aquatic:moss_coral_block",2227,"Moss Coral Block"
"Upgrade Aquatic","upgrade_aquatic:moss_coral_fan",2271,"Moss Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone",2355,"Moss Coralstone"
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_slab",2393,"Moss Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_stairs",2412,"Moss Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_vertical_slab",2450,"Moss Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_wall",2431,"Moss Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:mulberry",2600,"Mulberry"
"Upgrade Aquatic","upgrade_aquatic:mulberry_bread",2602,"Mulberry Bread"
"Upgrade Aquatic","upgrade_aquatic:mulberry_jam_block",2315,"Mulberry Jam Block"
"Upgrade Aquatic","upgrade_aquatic:mulberry_jam_bottle",2601,"Mulberry Jam Bottle"
"Upgrade Aquatic","upgrade_aquatic:mulberry_pie",2603,"Mulberry Pie"
"Upgrade Aquatic","upgrade_aquatic:mulberry_punnet",2316,"Mulberry Punnet"
"Upgrade Aquatic","upgrade_aquatic:nautilus_bucket",2585,"Bucket of Nautilus"
"Upgrade Aquatic","upgrade_aquatic:nautilus_spawn_egg",2604,"Nautilus Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:ochre_kelp",2462,"Ochre Kelp"
